path
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (6).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (20).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (9).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (26).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (2).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (16).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (10).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (7).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (21).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (24).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (3).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (22).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (1).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (23).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (18).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (13).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (11).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (12).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (19).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (15).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (4).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (8).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (25).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (14).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (17).JPG
../Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (5).JPG
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (54).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (145).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (127).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (129).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (115).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (79).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (21).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (108).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (116).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (66).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (144).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (51).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (123).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (122).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (93).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (15).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (137).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (136).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (35).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (104).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (83).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (64).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (60).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (128).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (131).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (92).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (37).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (82).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (78).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (61).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (63).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (49).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/Control 3+ 66-10097 D.TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (12).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (4).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (112).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (96).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (14).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (89).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (3).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (101).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (65).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (141).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (95).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (140).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (143).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (98).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (72).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (75).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (56).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (85).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (33).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (20).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (121).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (107).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (147).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (103).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (124).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (97).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (57).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (47).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (130).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (100).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (18).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (88).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (105).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (10).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (71).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (120).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (77).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (91).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (74).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (133).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (135).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (126).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (2).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (59).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (68).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (94).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (146).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (36).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (142).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (6).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (132).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (28).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (62).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (111).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (52).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (11).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (31).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (27).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (102).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (55).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (138).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (109).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (125).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (34).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (42).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (90).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (38).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (118).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (113).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (23).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (99).TIF
../Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (53).TIF
